BILIBILI2,ID,EQUAL,DATE,COMMENTS,,
BILIBILI2,锐佬,男,2020-10-14 8:48,"70年前，也是这个快要到来的冬天，美国人的航空母舰开到了台湾海峡，美国人的飞机飞进了吉林省。

中国有这么一群年轻人，和你们最喜欢的男孩年纪相仿，也是20多岁。

区别就是他们大多数黑黑瘦瘦，个子不高，一辈子没穿过几件新衣服，也没化过一次妆，更不会跳好看的舞蹈。有些人可能也没谈过恋爱，哈哈。

但是他们会唱军歌，特别响亮的那种。

他们告别了母亲，告别了同乡好友，放下了家里的农活，一边唱着歌，一边穿过冰封的鸭绿江，翻过大雪纷飞的长白山，来到异国他乡，没有名字，没有番号。只有一个共同的称呼，后来当我们谈到这群小伙子时，那称呼也成为了理想主义的代名词：志愿军。

志愿军，志愿的是什么呢？他们的愿望就是：不管再过多少年、都不能再有坏人，敢骑到中华民族的头上，敢拿刀架着祖国母亲的脖子。不允许，绝不允许！

当然，为了实现这个伟大的理想。无论如何都要付出惨痛的牺牲，像过去的29年一样，像长征时期一样，像抗日战争时期一样，像解放战争时期一样，前赴后继，最终击败那个似乎不可战胜的敌人。

然而这一次，敌人似乎格外强大。

敌人有大山一样的航空母舰、不要钱一样的坦克、永远也打不完的弹药，麻雀一样多的飞机，似乎来自另一个世界的营养补给，对面的敌人们，吃着牛肉罐头/巧克力，喝着咖啡/鸡蛋粉。穿着厚厚的防弹衣……你说这样的敌人真的能打败嘛？

然而这群小伙子们，最终还是赢了。

或者说最起码没输，没给祖国丢人。傲慢的敌军将领，直到坐在谈判桌前的那一刻，也没想明白：这群穿着单衣、拿着步枪、吃着炒面、其貌不扬的小伙子，怎么就打的自己寸步难行呢，自己怎么就上了谈判桌呢？凭什么？

他当然不会明白的。坏人终究是不会明白理想主义的强大的。

但是当时的每一个中国人都明白、每一个中国人都懂了、我们为了换取这场壮烈的胜利，付出了什么。大概有20万志愿军将士，永远长眠在了那个寒冷的冬天。

长白山的冬天真冷啊，寒风一阵一阵地刺透单衣，冻的人直打哆嗦，把炒面和窝窝头冻成了冰，放到嘴里嚼半天才咽得下去。枪管冻上了不好使，将士们就把枪揣在怀里保温，零下几十度的铁疙瘩呀……然而这群年轻人没认输、就是不服，热血燃烧在胸膛里，子弹打在敌人身上。硬生生是把坏人们打怕了，打服了。

从那以后，70年后的今天，再也没有坏人敢欺负中国的男孩子女孩子们，我们吃的饱饱的，掏出手机，看着自己最喜欢的男孩子们唱歌跳舞。",4,3
BILIBILI2,红炎赤瞳,男,2020-10-14 8:41,伟大的志愿军战士万岁！！！！打倒美帝国主义及其一切走狗！！！！,1,0
BILIBILI2,去摘紫荆花,保密,2020-10-14 8:35,半殖民地人民是这样的，确实是不要脸的。,1,0
BILIBILI2,魔界六个球,保密,2020-10-14 8:00,所有的歌视频啥的赶紧下架叭,0,0
BILIBILI2,德玛北亚之力,保密,2020-10-14 7:41,只希望他们别道歉[doge],0,1
BILIBILI2,B冰出于水寒于水,男,2020-10-14 7:39,回踩,0,0
BILIBILI2,等莲花开,保密,2020-10-14 7:33,哎 才两千多个爱国者 这数量委实堪忧啊 还不及NBA粉丝一个零头 就这么点吗 太可怜了,1,0
BILIBILI2,苜蓿花花,女,2020-10-14 7:17,我不需要站在他们立场考虑，因为保护我的是捍卫三八线鸭绿江这边的英雄，是不惜生命将战火阻挡在边境线之外的英雄，中国的英雄，我想想眼泪都快下来了，说出这些话就已经站在了我生命的对立面，从无感的路人成为最厌恶讨厌的人。,2,0
BILIBILI2,哈哈咯咯12365,保密,2020-10-14 7:14,抗美援朝是自卫反击战，是护国战役，我以为初中课本已经写的够明白了,1,0
BILIBILI2,I8I8黃金眼,保密,2020-10-14 6:45,BV1ra4y1j72f该up从1700评论删到130 在评论区骂志愿军洗防弹,1,0
BILIBILI2,사랑하자0408,保密,2020-10-14 6:44,金鲶俊呕,2,0
BILIBILI2,望庐山升龙霸,男,2020-10-14 6:42,看看这个UID472510070[滑稽][滑稽],0,0
BILIBILI2,Lemonive,男,2020-10-14 6:37,最新消息：该男团所属公司近日指出粉丝在B站涉嫌非法搬运视频并举报其相关用户进行维权（欢迎路人举报他家视频合集）,4,0
BILIBILI2,枯燥负二代生活,女,2020-10-14 6:13,没事的，糊不了~国人很快就会忘了然后继续花钱,1,0
BILIBILI2,bili_25316117054,保密,2020-10-14 5:48,防弹压根没来中国要滚哪出去😂😂😂,0,13
BILIBILI2,明日依然happiness,保密,2020-10-14 5:22,哪天这7个人开直播，我就翻墙去留言让他们道歉，,1,0
BILIBILI2,Jisoolisa,保密,2020-10-14 5:19,资本家的提线木偶们，没必要过多关注，理性追星。,3,0
BILIBILI2,ZPD兔子警官,女,2020-10-14 5:17,请b站下架所有bts视频,11,0
BILIBILI2,我想看见你眼里的世界,保密,2020-10-14 5:15,[辣眼睛]发现还有这么多舔狗 趁早给爷改国籍,9,0
BILIBILI2,小仓唯镜华,男,2020-10-14 5:07,纯路人，这个防弹少年团可以防东风导弹吗,54,6
BILIBILI2,天下无夜猫子,保密,2020-10-14 5:06,母狗而已,2,0
BILIBILI2,好喜欢葡萄,女,2020-10-14 4:57,难道不应该因为自己是中国人所以考虑的第一是中国人的立场吗,3,0
BILIBILI2,好多奇奇怪的人,保密,2020-10-14 4:56,"跪舔BTS请保持理智，连父母和国籍都可以不要的人你贱不贱？！】
最近几天，防弹少年团因为不当获奖感言被划归到辱华行列，此举一出，迅速引发热议。
我们首先来看，BTS当天领的奖项“范佛里特奖”，这是一个为了纪念在那场战争中某位美军将领设立的奖项，再来看BTS当天的具体不当言论“我们会永远铭记两国共同经历的苦难历史，以及无数男女的牺牲”。
且不论这是一个实属自嗨的所谓奖项，和平来之不易，对于任何一方但凡战争都是苦难，BTS错就错在身为公众人物、爱豆、偶像考虑不周，说这段话的视频是实现录制并非现场，很显然他们在录制的同时没有考虑到（或者完全是有意忽略）中国粉丝们的看法与情绪。
可悲的是，即便如此，仍有大批中国粉丝对此行为置若罔闻，捧着哥哥们的臭脚跪舔，甚至，连父母、国际都可以抛之脑后。一位粉丝对于网友对BTS的指责这样回复：“你算什么东西，你对我家哥哥指手画脚你配吗？我愿意用我父母三十年生命换我哥哥一年风风光光！”看到这样的言论，说真的，我一脑袋问号？？？？？？这位应该还未成年吧，孩子，我真替你爸妈后悔当初生下你。
再来看另一个比较典型的脑残粉，其在评论中对那场战争有所歪曲，并在另一条评论中这样说到：“请问哪里办理退出 国 籍的手续？有详细流程麻烦给个链接”，且不论出于何种目的，可怜BTS对中国粉丝明显冷落，追个星追的连国籍都可以不要，这样的人，此处应该用吴京的表情包问你一句，你贱不贱啊？
我们能接触到的最新消息是，防弹少年团所在公司已经对此回应，但回应的内容避重就轻的反过来指责中国粉丝非法传播BTS有关视频，而在此之前，有中国粉丝去韩网道歉声称引发热议只是部分黑粉行为，拿自己热脸贴着哥哥们的冷屁股，不凉吗？
最后想说一点，致所有给伍脊六兽私信骂战的BTS脑残粉们，无论何时，无论何地，别忘了你自己是中国人。",7,0
BILIBILI2,莆田士郎,保密,2020-10-14 4:49,立场不同也不是你说的别装什么理中客，你要不去改国籍去棒子国，要不就感觉让这些人在国内赶紧凉[呲牙],7,0
BILIBILI2,杨希浩,男,2020-10-14 4:44,我倒希望他们所有的韩团不分男女都站在这个奖项上，这样韩国这帮来中国捞金的（除了nt粉）所有人都抵制，国家也就不会允许这种文化流行下去，完美。希望再接再厉，请继续。拉上所有团一起站在那个奖项上,4,0
BILIBILI2,木耳老哥,保密,2020-10-14 4:36,新来的、这是猪刚鬣团队吗？,25,2
BILIBILI2,鸡腿会跑丶,男,2020-10-14 4:25,唉，GOGO这首歌下面还是有很多nc粉，真的是恰饭圈姆g的烂钱,4,0
BILIBILI2,微封2014,保密,2020-10-14 4:22,莫名其妙的韩流，不过，上升辱韩的确实没意思，逢韩必反其实跟乳化都挺恶心,0,2
BILIBILI2,兔子爱吃巧克力蛋糕,保密,2020-10-14 4:22,根本不是他们怎么样，而是你们这些粉丝的立场，你不管粉谁你首先是个中国人好吗？,6,0
BILIBILI2,超级无敌老脏b,男,2020-10-14 4:20,高丽棒子见一个鲨一个,3,0
BILIBILI2,防弹的毅果果,女,2020-10-14 3:56,其实挺难过的，我喜欢防弹4年了，居然他们站在美国立场那我以后也不会粉你们了，我是中国人我肯定支持中国，不知道你们为啥这样说，伤了多少中国粉丝的心。还好今年让我认识了成毅，国内挺喜欢他的实力演技派人又低调腼腆有礼貌有修养，三观正，还好我认识了成毅不然更加难受，以后心里只有成毅，支持他，防弹以后只能放弃了，当初被你们舞蹈吸引既然立场不同那也没办法,3,3
BILIBILI2,apinkswag,保密,2020-10-14 3:56,让18万先列的亡魂把这帮脑残粉带走，去追星吧,2,0
BILIBILI2,哈哈名字太难了,保密,2020-10-14 3:52,辱华的明星，不能饶恕！,1,0
BILIBILI2,五赛尔,保密,2020-10-14 3:47,他们夸耀霉菌和韩国狗的所谓光荣牺牲?言下所指 不就是志愿军是罪恶的敌人吗?  我不骂你 ，但是有点良心吧,2,0
BILIBILI2,哈哈名字太难了,保密,2020-10-14 3:46,防弹少年团给爷死,2,0
BILIBILI2,蓝色的日子里,保密,2020-10-14 3:43,韩国最多的网民留言大多是“BTS说的没毛病，我们不需要中国粉丝”,2,0
BILIBILI2,明日依然happiness,保密,2020-10-14 3:24,引用国足范大将军的话，你这批是什么人啊，喜欢一个辱了中国的偶像团体，中华民族的儿女你配不？脸都不要了你们这批nc粉！,1,0
BILIBILI2,jingprism,男,2020-10-14 3:22,美国仆从国不用太在意[怪我咯],3,0
BILIBILI2,黄明明王俊勇的小宝贝,男,2020-10-14 3:19,洗的250警告,0,0
BILIBILI2,酒保李建勋,男,2020-10-14 3:16,"论“资敌”，谁比得过中国粉丝[滑稽]哥哥们敢于畅意抒情，表达立场真的好勇敢，我要给他们正在服役的多送一点补给，好好照顾自己，我会等你们的[大哭]。
太秀了[OK]",1,0
BILIBILI2,想不通_,女,2020-10-14 3:16,公司都不稀罕中饭,3,0
BILIBILI2,旋转脑浆,保密,2020-10-14 3:11,"嗨呀，防弹都有army而韩国没有army,弹国成了[点赞]",1,0
BILIBILI2,事不宜迟来学习吧少年,保密,2020-10-14 3:11,数十万英烈牺牲异国，很多烈士尸骨都没有，烈士遗骸现在都在断断续续回国，一些人这些都不知道。只知道“哥哥没做错，别被带节奏”“对哥哥是真爱，永远支持”，之前有中国女粉给白虎团送礼物，现在都要支持联合国军了。退国籍不难，你们还是去陪爱豆吧[保佑][保佑],1,0
BILIBILI2,九亿辅助的梦U,保密,2020-10-14 3:10,"以史为鉴：还记得以前怎么揍你的么？
面向未来：还想再挨揍？
珍爱和平：请珍惜眼前的和平生活。
促进友好：想当我们敌人还是朋友？",0,0
BILIBILI2,世俗未懂,男,2020-10-14 3:05,看了那么多粉丝洗地，真的无语啊，什么时候爱国都成了道德绑架了，底线真的越来越低了，你们可真6,3,0
BILIBILI2,美丽舞姿,保密,2020-10-14 2:59,喜欢防弹的中国脑残粉不得哭死，在追防弹大中国让你下地狱,1,0
BILIBILI2,看到我请叫我滚去考证,保密,2020-10-14 2:43,站队了,0,0
BILIBILI2,流浪拜狗教保护中心,保密,2020-10-14 2:42,饭圈🐕继续跳，到时候再来一次69圣战你们就开心了，另外👴想问问他们防的什么弹？7.62还是5.56？,5,1
BILIBILI2,Iktsuarpok_hiver,保密,2020-10-14 2:42,b站还不打算下架防弹相关吗？b站带孝子还在wb洗……,3,0
BILIBILI2,straygirl晓,女,2020-10-14 2:36,已经让我恶心了，呵呵，,0,0
BILIBILI2,嘈溺嗎弊,保密,2020-10-14 2:36,防弹少年团是啥[嫌弃]韩国的我就知道Bigbang[嫌弃],0,0
BILIBILI2,T隋黛,保密,2020-10-14 2:34,"BV1xp4y1Y75o
BV14D4y1d7QT
他家粉丝聚集地，我被拉黑举报了 靠你们了",4,1
BILIBILI2,莫西干的熊,保密,2020-10-14 2:33,韩国是地球最下等的种族，就是喜欢背后捅刀作弊来恶心其他国家的人是真的吐了，不了解的可以去看看韩国人看世界杯,4,0
BILIBILI2,风来风去的冰,保密,2020-10-14 2:31,支持 禁韩令 无限期延长,3,0
BILIBILI2,请在给我多一点时间,保密,2020-10-14 2:10,中国的死忠粉花了多少钱为她们买数据呀！整天这个第一那个第一的什么狗东西呀垃圾中国人,2,0
BILIBILI2,阁楼的星光,保密,2020-10-14 2:02,还是那句话，国家面前无偶像，如果你作为一个中国人就不会替他们辩解,3,0
BILIBILI2,red-velvet-Joy迷,保密,2020-10-14 1:48,就想问一问，若是打仗防弹少年团是不是第一个冲锋在战场，不要作不利于和平的事，世界和平你才发展更远，若不是，你真的就什么蛋都不是，连臭蛋都没人理,0,0
BILIBILI2,陈躺躺_,女,2020-10-14 1:45,只希望全网封杀他们  不想再看到他们了[微笑],2,0
BILIBILI2,bili_99056448472,保密,2020-10-14 1:27,在这种问题面前偶像算个屁啊,1,0
BILIBILI2,阿里巴巴与四十大盜,保密,2020-10-14 1:22,防弹很清楚他们是哪国人，我希望那些粉丝也能清楚自己是哪国人。,7,0
BILIBILI2,请个假,女,2020-10-14 1:21,米蛆垃圾，粉丝全员脸丑癖,3,0
BILIBILI2,无惨大人时代变了啊,保密,2020-10-14 1:17,韩狗！,1,0
BILIBILI2,行摄攻略,保密,2020-10-14 1:01,这个团一开始的目标就是瞄准美国市场吧，而且这群人所谓少年基本可能根本没有政治概念直接就接受跪美思想辣,1,0
BILIBILI2,网球小糕点师,保密,2020-10-14 0:39,大家可以去网易云音乐看看他们的歌下面的评论，大量脑残粉还在帮他们洗白。,3,0
BILIBILI2,凝眸一瞬沧海桑田,保密,2020-10-14 0:25,当初你干爹参战还不是被我们打成了翔？你个狗儿子还有脸提？,1,0
BILIBILI2,二八年华十月春,保密,2020-10-14 0:20,这么多天了，我真的只想知道金南俊他是事前不知道这么说会傷中米的心，还是不了解抗美援朝对于中国人的意义，或者说已经知道了，但还依旧那么说，若是不知道，那还是阿米，若知道，那完全脱粉，不过现在我已经有点半脱粉的状态了，说到底还是舍不得，毕竟6年了，他们教会我爱自己，让我变得自信，很多很多。为什么不给个说法呢，再观望几天，还没有的话，会逼着自己完全不看的,3,1
BILIBILI2,章贡白,保密,2020-10-14 0:16,这个什么防弹少年团它真的防弹吗？,1,1
BILIBILI2,斜月三星洞的猴,女,2020-10-14 0:05,我的一个网友是他们团的粉丝，请问我该不该删好友[尴尬]主要是她不在rh舆论后还发自证粉籍的动态我也不知道她是那啥团的粉,0,0
BILIBILI2,大头派大星,保密,2020-10-14 0:03,爸爸的好大儿s[歪嘴],0,0
BILIBILI2,流浪拜狗教保护中心,保密,2020-10-14 0:02,饭圈🐕哪来的脸皮举报,3,0
BILIBILI2,负宴,保密,2020-10-13 23:40,说一句实话再怎么样，防弹在中国肯定是糊了，在海外不一定，人家就是红，（我是粉丝但是不为他们洗，说的实话罢了。）,1,4
BILIBILI2,北海卫,男,2020-10-13 23:34,恶心，我吐了,9,0
BILIBILI2,冠军修士_亚可-卡嘉莉,男,2020-10-13 23:33,通篇到底总结七个大字：舔狗是真滴牛批！也不攻击饭圈了，事实证明，不管哪个圈子出事，都有那么一批舔狗，自以为团结，只是因为还没出过事。从追星，到运动，在到动漫（舔狗的731学院），在到vtb。只能说舔狗是真的牛批，自己花钱跪舔，人家大爷连脸都不给你甩一个，你还舔的甘之如饴,6,0
